Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,CA,US,,1,,live,,Z,F
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,ES,CH,,1,,live,,Z,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,FR,CH,,1,,live,,Z,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,RU,DK,,,2,live,,Z,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,TR,GB,,1,,live,,Z,C
2014,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,ZA,GB,,2,,live,,Z,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,DE,1,,live,,Z,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,,3,,live,,Z,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,SG,ID,,,2,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,BM,US,,2,,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,JE,GB,,2,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,IL,NL,,,1,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,NO,DK,,,1,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,NO,GB,FR,,1,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,NZ,US,,,2,live,,Z,C
2014,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,RU,DE,,,1,live,,Z,C
2014,I,Saguinus bicolor,Mammalia,Primates,Cebidae,Saguinus,FR,CA,,,1,live,,Z,F
2014,I,Saguinus bicolor,Mammalia,Primates,Cebidae,Saguinus,JE,PT,,1,1,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CH,FR,,,1,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,EG,ZA,,,4,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,KR,CZ,DE,2,2,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TR,DE,,1,1,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,TR,LU,,1,1,live,,Z,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,XX,PL,,,3,live,,Z,C
2014,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,BY,IL,,5,,live,,Z,C
2014,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,ZA,FR,,,2,live,,Z,C
2014,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,ZA,FR,,2,,live,,Z,F
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,5,,live,,Z,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,XX,,3,,live,,Z,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,UA,PT,,,4,live,,Z,C
2014,I,Semnopithecus priam,Mammalia,Primates,Cercopithecidae,Semnopithecus,CN,LK,,24,24,live,,Z,C
2014,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,CH,DE,,,1,live,,Z,C
2014,I,Microcebus rufus,Mammalia,Primates,Cheirogaleidae,Microcebus,CH,DE,,,3,live,,Z,C
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,SR,,320,,specimens,,Z,W
2014,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,GR,SG,,8,4,live,,Z,C
2014,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,KR,BE,,1,,bodies,,Z,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,LB,XX,1,,live,,Z,U
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MA,FR,,,5,live,,Z,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,US,,7,,live,,Z,F
2014,I,Crocodylus palustris,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,IN,4,4,live,,Z,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IE,NZ,AU,6,,live,,Z,C
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,TH,,4,,live,,Z,C
2014,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,FR,CH,AT,1,,live,,Z,C
2014,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,FR,CH,DE,1,,live,,Z,C
2014,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,BR,CN,,1,,live,,Z,U
2014,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,CA,US,,1,1,live,,Z,F
2014,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,GB,MY,,2,,live,,Z,C
2014,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,KR,ID,,2,,live,,Z,C
2014,I,Daubentonia madagascariensis,Mammalia,Primates,Daubentoniidae,Daubentonia,GB,US,,2,4,live,,Z,F
2014,I,Daubentonia madagascariensis,Mammalia,Primates,Daubentoniidae,Daubentonia,JE,US,,2,,live,,Z,F
2014,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,US,SR,,160,,specimens,,Z,W
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AM,GE,,,1,live,,Z,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,LA,,6,,live,,Z,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GE,AM,RU,1,,live,,Z,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,ID,,2,2,live,,Z,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,LK,,1,1,live,,Z,C
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,LK,2,2,live,,Z,W
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,1,1,live,,Z,F
2014,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,XX,PL,FR,,1,live,,Z,C
2014,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,1,,live,,Z,F
2014,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,GB,CH,,4,,live,,Z,C
2014,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,MX,US,,10,,live,,Z,F
2014,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CA,US,,1,,live,,Z,C
2014,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,FR,CH,,1,,live,,Z,C
2014,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,KG,KZ,,1,,live,,Z,
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AU,NL,,,2,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AU,ZA,,,2,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,ZA,,,2,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,DK,,,1,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,XX,,10,,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,6,16,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,CH,,1,,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GA,ZA,,,1,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GA,ZA,,4,,live,,Z,R
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,IL,FR,,,1,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,JP,ZA,,3,3,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,KR,ZA,,4,4,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MU,ZA,,,2,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,NO,SE,,4,4,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SG,ZA,,,4,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SH,ZA,,,6,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,UA,CZ,,,1,live,,Z,C
2014,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,,13,live,,Z,C
2014,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,BY,CZ,,1,,live,,Z,C
2014,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,BY,RU,,1,,live,,Z,C
2014,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CL,GT,,,1,live,,Z,C
2014,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,DK,CH,,1,,live,,Z,C
2014,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,UY,PY,,1,,live,,Z,I
2014,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,CA,US,,,2,live,,Z,C
2014,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,CA,US,,2,,live,,Z,F
2014,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,US,,,4,live,,Z,F
2014,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,TN,GA,,4,,live,,Z,C
2014,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,DK,SG,,1,1,live,,Z,C
2014,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,IL,CZ,GB,,1,live,,Z,C
2014,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,NL,SG,,1,1,live,,Z,F
2014,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,RU,NL,NL,,1,live,,Z,C
2014,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,XX,SE,,,1,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AM,GE,,,1,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CA,US,,,1,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CZ,RU,,1,,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,EG,ZA,,,2,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,KR,MX,,2,2,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,TH,CU,,,2,live,,Z,C
2014,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,TH,ZA,,2,2,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,ZA,,2,,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DZ,RS,,2,,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,EG,ZA,,,2,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IL,IT,,,1,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KR,ES,AL,1,,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,KR,ES,FR,1,,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PK,ZA,,,2,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,PK,ZA,,2,,live,,Z,W
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SG,ES,,2,1,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SG,FR,NL,1,1,live,,Z,F
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TN,GA,,4,,live,,Z,C
2014,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,DK,,2,3,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AE,ZA,,,2,live,,Z,F
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AU,GR,ES,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AU,GR,FR,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BY,RU,,1,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,CN,,6,12,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CL,AR,,3,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CO,SV,,1,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CU,MX,,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,1,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DZ,GB,,10,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DZ,RS,,1,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EG,ZA,,,9,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EG,ZA,,,4,live,,Z,F
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GA,ZA,,3,,live,,Z,R
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,IR,ES,,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,JP,CN,,1,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,JP,ES,FR,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,JP,US,,2,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,KZ,MD,,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,LK,KR,,2,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NZ,AU,,2,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,RU,GE,,,3,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,SG,ID,,2,2,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,CZ,DE,,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,MX,,,2,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,ZA,,,6,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TN,GA,,3,,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TR,DE,,1,2,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TT,ZA,,,3,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,UA,CZ,,,2,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MX,,,3,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VN,ZA,,1,1,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,XX,SV,,,2,live,,Z,C
2014,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,XX,UZ,,,2,live,,Z,U
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,JP,US,,,2,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,BE,CZ,1,,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,CZ,DE,1,,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,CZ,SK,1,1,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,DE,,2,,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,ES,,2,,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TH,ZA,,3,3,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,TR,DE,,1,,live,,Z,C
2014,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,US,DK,,,1,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,FI,RU,,1,,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,FR,RU,,1,,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,ID,DE,,,1,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,IN,CZ,,,1,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,MD,AT,UA,1,,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,RU,CZ,,,1,live,,Z,C
2014,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,US,DE,,2,2,live,,Z,C
2014,I,Grus japonensis,Aves,Gruiformes,Gruidae,Grus,SG,HK,,2,,live,,Z,C
2014,I,Grus nigricollis,Aves,Gruiformes,Gruidae,Grus,EE,RU,,1,,live,,Z,C
2014,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,CH,,1,,live,,Z,C
2014,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,PL,RU,,1,,live,,Z,C
2014,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,CA,,1,2,live,,Z,F
2014,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,XX,PL,NL,,1,live,,Z,C
2014,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AU,DK,,,2,live,,Z,C
2014,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BR,AR,,1,,live,,Z,C
2014,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BR,LB,,1,,live,,Z,U
2014,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,IN,TW,XX,2,,live,,Z,C
2014,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,IL,,4,,live,,Z,F
2014,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CL,FR,DE,,1,live,,Z,C
2014,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CL,FR,,1,,live,,Z,C
2014,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,NZ,,,1,live,,Z,C
2014,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,CZ,DE,,2,live,,Z,C
2014,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,CZ,,2,,live,,Z,C
2014,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,AU,NZ,AU,,1,live,,Z,C
2014,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,CN,JP,,,1,live,,Z,C
2014,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,GE,NL,CH,,1,live,,Z,C
2014,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,GE,NL,,,1,live,,Z,C
2014,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,KR,CZ,FR,1,1,live,,Z,C
2014,I,Brachylophus fasciatus,Reptilia,Sauria,Iguanidae,Brachylophus,JP,FR,,4,4,live,,Z,C
2014,I,Cyclura cychlura,Reptilia,Sauria,Iguanidae,Cyclura,JP,AT,,4,4,live,,Z,C
2014,I,Cyclura nubila,Reptilia,Sauria,Iguanidae,Cyclura,JP,CZ,,11,11,live,,Z,C
2014,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,IN,TW,XX,4,,live,,Z,C
2014,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,FR,IL,,1,,live,,Z,C
2014,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,TN,FR,,1,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,GB,,,2,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,GB,,,1,live,,Z,F
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BA,HR,DE,2,2,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BA,HR,,2,2,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BR,AT,,6,6,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BR,DE,,6,6,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,BY,LV,,5,5,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CH,DE,,,4,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,US,,3,live,,Z,F
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,,2,1,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,,33,26,live,,Z,F
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,20,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,FR,NL,,1,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,FR,,,7,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,NL,AT,,4,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,NL,ES,,3,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,NL,,,13,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,SK,DE,3,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,SK,FR,4,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,SK,GB,4,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CZ,CY,,,4,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DZ,FR,,2,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GB,JE,GB,1,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GB,JE,,2,,live,,Z,C
2014,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GR,CY,,,5,live,,Z,C
